filename,label,group
a03_win0148,0,a03
a03_win0149,0,a03
a03_win0150,0,a03
a03_win0151,0,a03
a03_win0152,0,a03
a03_win0153,0,a03
a03_win0154,0,a03
a03_win0155,0,a03
a03_win0156,0,a03
a03_win0157,0,a03
a03_win0158,0,a03
a03_win0159,0,a03
a03_win0160,0,a03
a03_win0161,0,a03
a03_win0162,0,a03
a03_win0163,0,a03
a03_win0164,0,a03
a03_win0165,0,a03
a03_win0166,0,a03
a03_win0167,0,a03
a03_win0168,0,a03
a03_win0169,0,a03
a03_win0170,0,a03
a03_win0171,0,a03
a03_win0172,0,a03
a03_win0173,0,a03
a03_win0174,0,a03
a03_win0175,0,a03
a03_win0176,0,a03
a03_win0177,0,a03
a03_win0178,0,a03
a03_win0179,0,a03
a03_win0180,0,a03
a03_win0181,0,a03
a03_win0182,0,a03
a03_win0183,0,a03
a03_win0184,0,a03
a03_win0185,0,a03
a03_win0186,1,a03
a03_win0187,1,a03
a03_win0188,1,a03
a03_win0189,1,a03
a03_win0190,1,a03
a03_win0191,1,a03
a03_win0192,1,a03
a03_win0193,1,a03
a03_win0194,1,a03
a03_win0195,1,a03
a03_win0196,1,a03
a03_win0197,1,a03
a03_win0198,1,a03
a03_win0199,1,a03
a03_win0200,1,a03
a03_win0201,1,a03
a03_win0202,1,a03
a03_win0203,1,a03
a03_win0204,1,a03
a03_win0205,1,a03
a03_win0206,1,a03
a03_win0207,1,a03
a03_win0208,1,a03
a03_win0209,1,a03
a03_win0210,1,a03
a03_win0211,1,a03
a03_win0212,1,a03
a03_win0213,1,a03
a03_win0214,1,a03
a03_win0215,1,a03
a03_win0216,1,a03
a03_win0217,1,a03
a03_win0218,1,a03
a03_win0219,1,a03
a03_win0220,1,a03
a03_win0221,1,a03
a03_win0222,1,a03
a03_win0223,1,a03
a03_win0224,1,a03
a03_win0225,1,a03
a03_win0226,1,a03
a03_win0227,1,a03
a03_win0228,1,a03
a03_win0229,0,a03
a03_win0230,0,a03
a03_win0231,0,a03
a03_win0232,0,a03
a03_win0233,0,a03
a03_win0234,0,a03
a03_win0235,0,a03
a03_win0236,0,a03
a03_win0237,0,a03
a03_win0238,0,a03
a03_win0239,0,a03
a03_win0240,1,a03
a03_win0241,1,a03
a03_win0242,1,a03
a03_win0243,1,a03
a03_win0244,1,a03
a03_win0245,1,a03
a03_win0246,1,a03
a03_win0247,1,a03
a03_win0248,1,a03
a03_win0249,1,a03
a03_win0250,1,a03
a03_win0251,1,a03
a03_win0252,1,a03
a03_win0253,1,a03
a03_win0254,1,a03
a03_win0255,1,a03
a03_win0256,1,a03
a03_win0257,1,a03
a03_win0258,0,a03
a03_win0259,0,a03
a03_win0260,0,a03
a03_win0261,0,a03
a03_win0262,0,a03
a03_win0263,0,a03
a03_win0264,0,a03
a03_win0265,0,a03
a03_win0266,0,a03
a03_win0267,0,a03
a03_win0268,0,a03
a03_win0269,0,a03
a03_win0270,0,a03
a03_win0271,0,a03
a03_win0272,0,a03
a03_win0273,0,a03
a03_win0274,0,a03
a03_win0275,0,a03
a03_win0276,0,a03
a03_win0277,0,a03
a03_win0278,0,a03
a03_win0279,0,a03
a03_win0280,0,a03
a03_win0281,0,a03
a03_win0282,0,a03
a03_win0283,0,a03
a03_win0284,0,a03
a03_win0285,0,a03
a03_win0286,0,a03
a03_win0287,0,a03
a03_win0288,0,a03
a03_win0289,0,a03
a03_win0290,1,a03
a03_win0291,1,a03
a03_win0292,1,a03
a03_win0293,1,a03
a03_win0294,1,a03
a03_win0295,1,a03
a03_win0296,1,a03
a03_win0297,1,a03
a03_win0298,1,a03
a03_win0299,1,a03
a03_win0300,1,a03
a03_win0301,1,a03
a03_win0302,1,a03
a03_win0303,0,a03
a03_win0304,0,a03
a03_win0305,0,a03
a03_win0306,0,a03
a03_win0307,0,a03
a03_win0308,0,a03
a03_win0309,0,a03
a03_win0310,0,a03
a03_win0311,0,a03
a03_win0312,0,a03
a03_win0313,0,a03
a03_win0314,0,a03
a03_win0315,0,a03
a03_win0316,0,a03
a03_win0317,0,a03
a03_win0318,0,a03
a03_win0319,0,a03
a03_win0320,0,a03
a03_win0321,0,a03
a03_win0322,0,a03
a03_win0323,0,a03
a03_win0324,0,a03
a03_win0325,0,a03
a03_win0326,0,a03
a03_win0327,0,a03
a03_win0328,0,a03
a03_win0329,0,a03
a03_win0330,0,a03
a03_win0331,0,a03
a03_win0332,0,a03
a03_win0333,0,a03
a03_win0334,0,a03
a03_win0335,0,a03
a03_win0336,0,a03
a03_win0337,0,a03
a03_win0338,0,a03
a03_win0339,0,a03
a03_win0340,0,a03
a03_win0341,0,a03
a03_win0342,0,a03
a03_win0343,0,a03
a03_win0344,0,a03
a03_win0345,0,a03
a03_win0346,0,a03
a03_win0347,1,a03
a03_win0348,1,a03
a03_win0349,1,a03
a03_win0350,1,a03
a03_win0351,1,a03
a03_win0352,1,a03
a03_win0353,0,a03
a03_win0354,0,a03
a03_win0355,0,a03
a03_win0356,0,a03
a03_win0357,0,a03
a03_win0358,0,a03
a03_win0359,0,a03
a03_win0360,0,a03
a03_win0361,0,a03
a03_win0362,0,a03
a03_win0363,0,a03
a03_win0364,0,a03
a03_win0365,0,a03
a03_win0366,0,a03
a03_win0367,0,a03
a03_win0368,0,a03
a03_win0369,0,a03
a03_win0370,0,a03
a03_win0371,0,a03
a03_win0372,0,a03
a03_win0373,0,a03
a03_win0374,0,a03
a03_win0375,0,a03
a03_win0376,0,a03
a03_win0377,0,a03
a03_win0378,0,a03
a03_win0379,0,a03
a03_win0380,0,a03
a03_win0381,0,a03
a03_win0382,0,a03
a03_win0383,0,a03
a03_win0384,0,a03
a03_win0385,1,a03
a03_win0386,1,a03
a03_win0387,1,a03
a03_win0388,1,a03
a03_win0389,1,a03
a03_win0390,1,a03
a03_win0391,1,a03
a03_win0392,1,a03
a03_win0393,1,a03
a03_win0394,1,a03
a03_win0395,1,a03
a03_win0396,1,a03
a03_win0397,1,a03
a03_win0398,1,a03
a03_win0399,1,a03
a03_win0400,1,a03
a03_win0401,1,a03
a03_win0402,1,a03
a03_win0403,1,a03
a03_win0404,1,a03
a03_win0405,1,a03
a03_win0406,0,a03
a03_win0407,0,a03
a03_win0408,0,a03
a03_win0409,0,a03
a03_win0410,0,a03
a03_win0411,1,a03
a03_win0412,1,a03
a03_win0413,1,a03
a03_win0414,1,a03
a03_win0415,1,a03
a03_win0416,1,a03
a03_win0417,0,a03
a03_win0418,0,a03
a03_win0419,0,a03
a03_win0420,0,a03
a03_win0421,0,a03
a03_win0422,0,a03
a03_win0423,0,a03
a03_win0424,0,a03
a03_win0425,0,a03
a03_win0426,0,a03
a03_win0427,1,a03
a03_win0428,1,a03
a03_win0429,1,a03
a03_win0430,1,a03
a03_win0431,1,a03
a03_win0432,1,a03
a03_win0433,1,a03
a03_win0434,1,a03
a03_win0435,1,a03
a03_win0436,1,a03
a03_win0437,1,a03
a03_win0438,1,a03
a03_win0439,1,a03
a03_win0440,1,a03
a03_win0441,1,a03
a03_win0442,1,a03
a03_win0443,0,a03
a03_win0444,0,a03
a03_win0445,0,a03
a03_win0446,0,a03
a03_win0447,0,a03
a03_win0448,0,a03
a03_win0449,0,a03
a03_win0450,0,a03
a03_win0451,0,a03
a03_win0452,0,a03
a03_win0453,0,a03
a03_win0454,0,a03
a03_win0455,0,a03
a03_win0456,0,a03
a03_win0457,0,a03
a03_win0458,0,a03
a03_win0459,0,a03
a03_win0460,0,a03
a03_win0461,0,a03
a03_win0462,0,a03
a03_win0463,0,a03
a03_win0464,0,a03
a03_win0465,0,a03
a03_win0466,0,a03
a03_win0467,0,a03
a03_win0468,0,a03
a03_win0469,0,a03
a03_win0470,1,a03
a03_win0471,1,a03
a03_win0472,1,a03
a03_win0473,1,a03
a03_win0474,1,a03
a03_win0475,1,a03
a03_win0476,1,a03
a03_win0477,1,a03
a03_win0478,1,a03
a03_win0479,1,a03
a03_win0480,1,a03
a03_win0481,1,a03
a03_win0482,1,a03
a03_win0483,1,a03
a03_win0484,1,a03
a03_win0485,1,a03
a03_win0486,1,a03
a03_win0487,1,a03
a03_win0488,1,a03
a03_win0489,1,a03
a03_win0490,1,a03
a03_win0491,1,a03
a03_win0492,0,a03
a03_win0493,0,a03
a03_win0494,0,a03
a03_win0495,0,a03
a03_win0496,0,a03
a03_win0497,0,a03
a03_win0498,0,a03
a03_win0499,0,a03
a03_win0500,0,a03
a03_win0501,0,a03
a03_win0502,0,a03
a03_win0503,0,a03
a03_win0504,0,a03
a03_win0505,0,a03
a03_win0506,0,a03
a03_win0507,1,a03
a03_win0508,1,a03
a03_win0509,1,a03
a03_win0510,1,a03
a03_win0511,1,a03
a03_win0512,1,a03
a03_win0513,1,a03
a03_win0514,1,a03
a03_win0515,1,a03
a03_win0516,1,a03
a03_win0517,1,a03
a03_win0518,1,a03
a04_win0000,0,a04
a04_win0001,0,a04
a04_win0002,0,a04
a04_win0003,0,a04
a04_win0004,0,a04
a04_win0005,0,a04
a04_win0006,0,a04
a04_win0007,0,a04
a04_win0008,0,a04
a04_win0009,0,a04
a04_win0010,0,a04
a04_win0011,0,a04
a04_win0012,0,a04
a04_win0013,0,a04
a04_win0014,0,a04
a04_win0015,0,a04
a04_win0016,0,a04
a04_win0017,0,a04
a04_win0018,0,a04
a04_win0019,0,a04
a04_win0020,0,a04
a04_win0021,0,a04
a04_win0022,0,a04
a04_win0023,0,a04
a04_win0024,0,a04
a04_win0025,0,a04
a04_win0026,0,a04
a04_win0027,0,a04
a04_win0028,0,a04
a04_win0029,0,a04
a04_win0030,0,a04
a04_win0031,0,a04
a04_win0032,0,a04
a04_win0033,0,a04
a04_win0034,0,a04
a04_win0035,1,a04
a04_win0036,1,a04
a04_win0037,1,a04
a04_win0038,1,a04
a04_win0039,1,a04
a04_win0040,1,a04
a04_win0041,1,a04
a04_win0042,1,a04
a04_win0043,1,a04
a04_win0044,1,a04
a04_win0045,1,a04
a04_win0046,1,a04
a04_win0047,1,a04
a04_win0048,1,a04
a04_win0049,1,a04
a04_win0050,1,a04
a04_win0051,1,a04
a04_win0052,1,a04
a04_win0053,1,a04
a04_win0054,1,a04
a04_win0055,1,a04
a04_win0056,1,a04
a04_win0057,1,a04
a04_win0058,1,a04
a04_win0059,1,a04
a04_win0060,1,a04
a04_win0061,1,a04
a04_win0062,1,a04
a04_win0063,1,a04
a04_win0064,1,a04
a04_win0065,1,a04
a04_win0066,1,a04
a04_win0067,1,a04
a04_win0068,1,a04
a04_win0069,1,a04
a04_win0070,1,a04
a04_win0071,1,a04
a04_win0072,1,a04
a04_win0073,1,a04
a04_win0074,1,a04
a04_win0075,1,a04
a04_win0076,1,a04
a04_win0077,1,a04
a04_win0078,1,a04
a04_win0079,1,a04
a04_win0080,1,a04
a04_win0081,1,a04
a04_win0082,1,a04
a04_win0083,1,a04
a04_win0084,1,a04
a04_win0085,1,a04
a04_win0086,1,a04
a04_win0087,1,a04
a04_win0088,1,a04
a04_win0089,1,a04
a04_win0090,1,a04
a04_win0091,1,a04
a04_win0092,1,a04
a04_win0093,1,a04
a04_win0094,1,a04
a04_win0095,1,a04
a04_win0096,1,a04
a04_win0097,1,a04
a04_win0098,1,a04
a04_win0099,1,a04
a04_win0100,1,a04
a04_win0101,1,a04
a04_win0102,1,a04
a04_win0103,1,a04
a04_win0104,1,a04
a04_win0105,1,a04
a04_win0106,1,a04
a04_win0107,1,a04
a04_win0108,1,a04
a04_win0109,1,a04
a04_win0110,1,a04
a04_win0111,1,a04
a04_win0112,1,a04
a04_win0113,1,a04
a04_win0114,1,a04
a04_win0115,1,a04
a04_win0116,1,a04
a04_win0117,1,a04
a04_win0118,1,a04
a04_win0119,1,a04
a04_win0120,1,a04
a04_win0121,1,a04
a04_win0122,1,a04
a04_win0123,1,a04
a04_win0124,1,a04
a04_win0125,1,a04
a04_win0126,1,a04
a04_win0127,1,a04
a04_win0128,1,a04
a04_win0129,1,a04
a04_win0130,1,a04
a04_win0131,1,a04
a04_win0132,1,a04
a04_win0133,1,a04
a04_win0134,1,a04
a04_win0135,1,a04
a04_win0136,1,a04
a04_win0137,1,a04
a04_win0138,1,a04
a04_win0139,1,a04
a04_win0140,1,a04
a04_win0141,1,a04
a04_win0142,1,a04
a04_win0143,1,a04
a04_win0144,1,a04
a04_win0145,1,a04
a04_win0146,1,a04
a04_win0147,1,a04
a04_win0148,1,a04
a04_win0149,1,a04
a04_win0150,1,a04
a04_win0151,1,a04
a04_win0152,1,a04
a04_win0153,1,a04
a04_win0154,1,a04
a04_win0155,1,a04
a04_win0156,1,a04
a04_win0157,1,a04
a04_win0158,1,a04
a04_win0159,1,a04
a04_win0160,1,a04
a04_win0161,1,a04
a04_win0162,1,a04
a04_win0163,1,a04
a04_win0164,1,a04
a04_win0165,1,a04
a04_win0166,1,a04
a04_win0167,1,a04
a04_win0168,1,a04
a04_win0169,1,a04
a04_win0170,1,a04
a04_win0171,1,a04
a04_win0172,1,a04
a04_win0173,1,a04
a04_win0174,1,a04
a04_win0175,0,a04
a04_win0176,0,a04
a04_win0177,1,a04
a04_win0178,1,a04
a04_win0179,1,a04
a04_win0180,1,a04
a04_win0181,1,a04
a04_win0182,1,a04
a04_win0183,1,a04
a04_win0184,1,a04
a04_win0185,1,a04
a04_win0186,1,a04
a04_win0187,1,a04
a04_win0188,1,a04
a04_win0189,1,a04
a04_win0190,1,a04
a04_win0191,1,a04
a04_win0192,1,a04
a04_win0193,1,a04
a04_win0194,1,a04
a04_win0195,1,a04
a04_win0196,1,a04
a04_win0197,1,a04
a04_win0198,1,a04
a04_win0199,1,a04
a04_win0200,1,a04
a04_win0201,1,a04
a04_win0202,1,a04
a04_win0203,1,a04
a04_win0204,1,a04
a04_win0205,1,a04
a04_win0206,1,a04
a04_win0207,1,a04
a04_win0208,1,a04
a04_win0209,1,a04
a04_win0210,1,a04
a04_win0211,1,a04
a04_win0212,1,a04
a04_win0213,1,a04
a04_win0214,1,a04
a04_win0215,1,a04
a04_win0216,1,a04
a04_win0217,1,a04
a04_win0218,1,a04
a04_win0219,1,a04
a04_win0220,1,a04
a04_win0221,1,a04
a04_win0222,1,a04
a04_win0223,1,a04
a04_win0224,1,a04
a04_win0225,1,a04
a04_win0226,1,a04
a04_win0227,1,a04
a04_win0228,1,a04
a04_win0229,1,a04
a04_win0230,1,a04
a04_win0231,1,a04
a04_win0232,1,a04
a04_win0233,1,a04
a04_win0234,1,a04
a04_win0235,1,a04
a04_win0236,1,a04
a04_win0237,1,a04
a04_win0238,1,a04
a04_win0239,1,a04
a04_win0240,1,a04
a04_win0241,1,a04
a04_win0242,1,a04
a04_win0243,1,a04
a04_win0244,1,a04
a04_win0245,1,a04
a04_win0246,1,a04
a04_win0247,1,a04
a04_win0248,1,a04
a04_win0249,1,a04
a04_win0250,1,a04
a04_win0251,1,a04
a04_win0252,1,a04
a04_win0253,1,a04
a04_win0254,1,a04
a04_win0255,1,a04
a04_win0256,1,a04
a04_win0257,1,a04
a04_win0258,1,a04
a04_win0259,1,a04
a04_win0260,1,a04
a04_win0261,1,a04
a04_win0262,1,a04
a04_win0263,1,a04
a04_win0264,1,a04
a04_win0265,1,a04
a04_win0266,1,a04
a04_win0267,1,a04
a04_win0268,1,a04
a04_win0269,1,a04
a04_win0270,1,a04
a04_win0271,1,a04
a04_win0272,1,a04
a04_win0273,1,a04
a04_win0274,1,a04
a04_win0275,1,a04
a04_win0276,1,a04
a04_win0277,1,a04
a04_win0278,1,a04
a04_win0279,1,a04
a04_win0280,1,a04
a04_win0281,1,a04
a04_win0282,1,a04
a04_win0283,1,a04
a04_win0284,1,a04
a04_win0285,1,a04
a04_win0286,1,a04
a04_win0287,1,a04
a04_win0288,1,a04
a04_win0289,1,a04
a04_win0290,1,a04
a04_win0291,1,a04
a04_win0292,1,a04
a04_win0293,1,a04
a04_win0294,1,a04
a04_win0295,1,a04
a04_win0296,1,a04
a04_win0297,1,a04
a04_win0298,1,a04
a04_win0299,1,a04
a04_win0300,1,a04
a04_win0301,1,a04
a04_win0302,1,a04
a04_win0303,1,a04
a04_win0304,1,a04
a04_win0305,1,a04
a04_win0306,1,a04
a04_win0307,1,a04
a04_win0308,1,a04
a04_win0309,1,a04
a04_win0310,1,a04
a04_win0311,1,a04
a04_win0312,1,a04
a04_win0313,1,a04
a04_win0314,1,a04
a04_win0315,1,a04
a04_win0316,1,a04
a04_win0317,1,a04
a04_win0318,1,a04
a04_win0319,1,a04
a04_win0320,1,a04
a04_win0321,1,a04
a04_win0322,1,a04
a04_win0323,1,a04
a04_win0324,1,a04
a04_win0325,1,a04
a04_win0326,1,a04
a04_win0327,1,a04
a04_win0328,1,a04
a04_win0329,1,a04
a04_win0330,1,a04
a04_win0331,1,a04
a04_win0332,1,a04
a04_win0333,1,a04
a04_win0334,1,a04
a04_win0335,1,a04
a04_win0336,1,a04
a04_win0337,1,a04
a04_win0338,1,a04
a04_win0339,1,a04
a04_win0340,1,a04
a04_win0341,1,a04
a04_win0342,1,a04
a04_win0343,1,a04
a04_win0344,1,a04
a04_win0345,1,a04
a04_win0346,1,a04
a04_win0347,1,a04
a04_win0348,1,a04
a04_win0349,1,a04
a04_win0350,1,a04
a04_win0351,1,a04
a04_win0352,1,a04
a04_win0353,1,a04
a04_win0354,1,a04
a04_win0355,1,a04
a04_win0356,1,a04
a04_win0357,1,a04
a04_win0358,1,a04
a04_win0359,1,a04
a04_win0360,1,a04
a04_win0361,1,a04
a04_win0362,1,a04
a04_win0363,1,a04
a04_win0364,1,a04
a04_win0365,1,a04
a04_win0366,1,a04
a04_win0367,1,a04
a04_win0368,1,a04
a04_win0369,1,a04
a04_win0370,1,a04
a04_win0371,1,a04
a04_win0372,1,a04
a04_win0373,1,a04
a04_win0374,1,a04
a04_win0375,1,a04
a04_win0376,1,a04
a04_win0377,1,a04
a04_win0378,1,a04
a04_win0379,1,a04
a04_win0380,1,a04
a04_win0381,1,a04
a04_win0382,1,a04
a04_win0383,1,a04
a04_win0384,1,a04
a04_win0385,1,a04
a04_win0386,1,a04
a04_win0387,1,a04
a04_win0388,1,a04
a04_win0389,1,a04
a04_win0390,1,a04
a04_win0391,1,a04
a04_win0392,1,a04
a04_win0393,1,a04
a04_win0394,1,a04
a04_win0395,1,a04
a04_win0396,1,a04
a04_win0397,1,a04
a04_win0398,1,a04
a04_win0399,1,a04
a04_win0400,1,a04
a04_win0401,1,a04
a04_win0402,1,a04
a04_win0403,1,a04
a04_win0404,1,a04
a04_win0405,1,a04
a04_win0406,1,a04
a04_win0407,1,a04
a04_win0408,1,a04
a04_win0409,1,a04
a04_win0410,1,a04
a04_win0411,1,a04
a04_win0412,1,a04
a04_win0413,1,a04
a04_win0414,1,a04
a04_win0415,1,a04
a04_win0416,1,a04
a04_win0417,1,a04
a04_win0418,1,a04
a04_win0419,1,a04
a04_win0420,1,a04
a04_win0421,1,a04
a04_win0422,1,a04
a04_win0423,1,a04
a04_win0424,1,a04
a04_win0425,1,a04
a04_win0426,1,a04
a04_win0427,1,a04
a04_win0428,1,a04
a04_win0429,1,a04
a04_win0430,1,a04
a04_win0431,1,a04
a04_win0432,1,a04
a04_win0433,1,a04
a04_win0434,1,a04
a04_win0435,1,a04
a04_win0436,1,a04
a04_win0437,1,a04
a04_win0438,1,a04
a04_win0439,1,a04
a04_win0440,1,a04
a04_win0441,1,a04
a04_win0442,1,a04
a04_win0443,1,a04
a04_win0444,1,a04
a04_win0445,1,a04
a04_win0446,1,a04
a04_win0447,1,a04
a04_win0448,1,a04
a04_win0449,1,a04
a04_win0450,1,a04
a04_win0451,1,a04
a04_win0452,1,a04
a04_win0453,1,a04
a04_win0454,1,a04
a04_win0455,1,a04
a04_win0456,1,a04
a04_win0457,1,a04
a04_win0458,1,a04
a04_win0459,1,a04
a04_win0460,1,a04
a04_win0461,1,a04
a04_win0462,0,a04
a04_win0463,0,a04
a04_win0464,1,a04
a04_win0465,1,a04
a04_win0466,1,a04
a04_win0467,1,a04
a04_win0468,1,a04
a04_win0469,1,a04
a04_win0470,1,a04
a04_win0471,1,a04
a04_win0472,1,a04
a04_win0473,1,a04
a04_win0474,1,a04
a04_win0475,1,a04
a04_win0476,1,a04
a04_win0477,1,a04
a04_win0478,1,a04
a04_win0479,1,a04
a04_win0480,1,a04
a04_win0481,1,a04
a04_win0482,1,a04
a04_win0483,1,a04
a04_win0484,1,a04
a04_win0485,1,a04
a04_win0486,1,a04
a04_win0487,1,a04
a04_win0488,1,a04
a04_win0489,1,a04
a04_win0490,1,a04
a04_win0491,1,a04
a05_win0000,0,a05
a05_win0001,0,a05
a05_win0002,0,a05
a05_win0003,0,a05
a05_win0004,0,a05
a05_win0005,0,a05
a05_win0006,0,a05
a05_win0007,0,a05
a05_win0008,0,a05
a05_win0009,0,a05
a05_win0010,0,a05
a05_win0011,0,a05
a05_win0012,0,a05
a05_win0013,0,a05
a05_win0014,1,a05
a05_win0015,1,a05
a05_win0016,1,a05
a05_win0017,1,a05
a05_win0018,1,a05
a05_win0019,1,a05
a05_win0020,1,a05
a05_win0021,1,a05
a05_win0022,1,a05
a05_win0023,1,a05
a05_win0024,1,a05
a05_win0025,1,a05
a05_win0026,1,a05
a05_win0027,1,a05
a05_win0028,1,a05
a05_win0029,1,a05
a05_win0030,1,a05
a05_win0031,1,a05
a05_win0032,1,a05
a05_win0033,0,a05
a05_win0034,0,a05
a05_win0035,0,a05
a05_win0036,0,a05
a05_win0037,0,a05
a05_win0038,0,a05
a05_win0039,0,a05
a05_win0040,0,a05
a05_win0041,0,a05
a05_win0042,0,a05
a05_win0043,0,a05
a05_win0044,0,a05
a05_win0045,0,a05
a05_win0046,0,a05
a05_win0047,0,a05
a05_win0048,0,a05
a05_win0049,0,a05
a05_win0050,0,a05
a05_win0051,0,a05
a05_win0052,0,a05
a05_win0053,0,a05
a05_win0054,0,a05
a05_win0055,0,a05
a05_win0056,0,a05
a05_win0057,0,a05
a05_win0058,0,a05
a05_win0059,0,a05
a05_win0060,0,a05
a05_win0061,0,a05
a05_win0062,0,a05
a05_win0063,0,a05
a05_win0064,0,a05
a05_win0065,0,a05
a05_win0066,0,a05
a05_win0067,1,a05
a05_win0068,1,a05
a05_win0069,1,a05
a05_win0070,0,a05
a05_win0071,0,a05
a05_win0072,0,a05
a05_win0073,0,a05
a05_win0074,0,a05
a05_win0075,0,a05
a05_win0076,0,a05
a05_win0077,0,a05
a05_win0078,0,a05
a05_win0079,0,a05
a05_win0080,0,a05
a05_win0081,0,a05
a05_win0082,0,a05
a05_win0083,0,a05
a05_win0084,0,a05
a05_win0085,0,a05
a05_win0086,0,a05
a05_win0087,0,a05
a05_win0088,0,a05
a05_win0089,0,a05
a05_win0090,0,a05
a05_win0091,0,a05
a05_win0092,0,a05
a05_win0093,1,a05
a05_win0094,1,a05
a05_win0095,1,a05
a05_win0096,1,a05
a05_win0097,1,a05
a05_win0098,1,a05
a05_win0099,1,a05
a05_win0100,1,a05
a05_win0101,1,a05
a05_win0102,1,a05
a05_win0103,1,a05
a05_win0104,1,a05
a05_win0105,1,a05
a05_win0106,1,a05
a05_win0107,1,a05
a05_win0108,1,a05
a05_win0109,1,a05
a05_win0110,1,a05
a05_win0111,1,a05
a05_win0112,1,a05
a05_win0113,1,a05
a05_win0114,1,a05
a05_win0115,1,a05
a05_win0116,1,a05
a05_win0117,1,a05
a05_win0118,1,a05
a05_win0119,1,a05
a05_win0120,1,a05
a05_win0121,1,a05
a05_win0122,1,a05
a05_win0123,1,a05
a05_win0124,1,a05
a05_win0125,1,a05
a05_win0126,1,a05
a05_win0127,1,a05
a05_win0128,1,a05
a05_win0129,1,a05
a05_win0130,1,a05
a05_win0131,1,a05
a05_win0132,1,a05
a05_win0133,1,a05
a05_win0134,1,a05
a05_win0135,1,a05
a05_win0136,1,a05
a05_win0137,1,a05
a05_win0138,1,a05
a05_win0139,1,a05
a05_win0140,1,a05
a05_win0141,1,a05
a05_win0142,1,a05
a05_win0143,1,a05
a05_win0144,1,a05
a05_win0145,1,a05
a05_win0146,1,a05
a05_win0147,1,a05
a05_win0148,1,a05
a05_win0149,1,a05
a05_win0150,0,a05
a05_win0151,0,a05
a05_win0152,0,a05
a05_win0153,0,a05
a05_win0154,0,a05
a05_win0155,0,a05
a05_win0156,0,a05
a05_win0157,0,a05
a05_win0158,0,a05
a05_win0159,1,a05
a05_win0160,1,a05
a05_win0161,1,a05
a05_win0162,1,a05
a05_win0163,1,a05
a05_win0164,1,a05
a05_win0165,1,a05
a05_win0166,1,a05
a05_win0167,1,a05
a05_win0168,1,a05
a05_win0169,1,a05
a05_win0170,1,a05
a05_win0171,1,a05
a05_win0172,1,a05
a05_win0173,1,a05
a05_win0174,1,a05
a05_win0175,1,a05
a05_win0176,1,a05
a05_win0177,1,a05
a05_win0178,1,a05
a05_win0179,1,a05
a05_win0180,1,a05
a05_win0181,1,a05
a05_win0182,1,a05
a05_win0183,1,a05
a05_win0184,1,a05
a05_win0185,1,a05
a05_win0186,1,a05
a05_win0187,1,a05
a05_win0188,1,a05
a05_win0189,1,a05
a05_win0190,1,a05
a05_win0191,1,a05
a05_win0192,1,a05
a05_win0193,1,a05
a05_win0194,1,a05
a05_win0195,1,a05
a05_win0196,1,a05
a05_win0197,1,a05
a05_win0198,1,a05
a05_win0199,1,a05
a05_win0200,1,a05
a05_win0201,1,a05
a05_win0202,1,a05
a05_win0203,1,a05
a05_win0204,1,a05
a05_win0205,1,a05
a05_win0206,1,a05
a05_win0207,1,a05
a05_win0208,1,a05
a05_win0209,1,a05
a05_win0210,1,a05
a05_win0211,1,a05
a05_win0212,1,a05
a05_win0213,1,a05
a05_win0214,1,a05
a05_win0215,0,a05
a05_win0216,0,a05
a05_win0217,0,a05
a05_win0218,0,a05
a05_win0219,0,a05
a05_win0220,0,a05
a05_win0221,0,a05
a05_win0222,0,a05
a05_win0223,0,a05
a05_win0224,0,a05
a05_win0225,0,a05
a05_win0226,0,a05
a05_win0227,0,a05
a05_win0228,0,a05
a05_win0229,0,a05
a05_win0230,0,a05
a05_win0231,0,a05
a05_win0232,0,a05
a05_win0233,0,a05
a05_win0234,0,a05
a05_win0235,0,a05
a05_win0236,0,a05
a05_win0237,0,a05
a05_win0238,1,a05
a05_win0239,0,a05
a05_win0240,0,a05
a05_win0241,0,a05
a05_win0242,0,a05
a05_win0243,0,a05
a05_win0244,0,a05
a05_win0245,0,a05
a05_win0246,0,a05
a05_win0247,0,a05
a05_win0248,0,a05
a05_win0249,1,a05
a05_win0250,1,a05
a05_win0251,1,a05
a05_win0252,1,a05
a05_win0253,1,a05
a05_win0254,1,a05
a05_win0255,1,a05
a05_win0256,1,a05
a05_win0257,1,a05
a05_win0258,1,a05
a05_win0259,1,a05
a05_win0260,1,a05
a05_win0261,1,a05
a05_win0262,1,a05
a05_win0263,1,a05
a05_win0264,1,a05
a05_win0265,1,a05
a05_win0266,1,a05
a05_win0267,1,a05
a05_win0268,1,a05
a05_win0269,1,a05
a05_win0270,0,a05
a05_win0271,0,a05
a05_win0272,0,a05
a05_win0273,1,a05
a05_win0274,1,a05
a05_win0275,1,a05
a05_win0276,1,a05
a05_win0277,1,a05
a05_win0278,1,a05
a05_win0279,1,a05
a05_win0280,1,a05
a05_win0281,1,a05
a05_win0282,1,a05
a05_win0283,1,a05
a05_win0284,1,a05
a05_win0285,1,a05
a05_win0286,1,a05
a05_win0287,1,a05
a05_win0288,1,a05
a05_win0289,1,a05
a05_win0290,1,a05
a05_win0291,1,a05
a05_win0292,1,a05
a05_win0293,1,a05
a05_win0294,0,a05
a05_win0295,0,a05
a05_win0296,1,a05
a05_win0297,1,a05
a05_win0298,1,a05
a05_win0299,1,a05
a05_win0300,1,a05
a05_win0301,1,a05
a05_win0302,1,a05
